Tipo de centro de salud;Provincia;Canton;Parroquia;Distrito;Circuito;Centro de salud;Numero de Centros de Salud;Numero de Tipos de Centros;Latitud;Longitud
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI-2;GUAYAQUIL-MARTHA ROLDOS;24 DE OCTUBRE;1;1;-2.155798;-79.922208
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI-2;GUAYAQUIL-MARTHA ROLDOS;C.A.A. NORTE - TARQUI GUAYAQUIL;1;1;-2.139892;-79.929035
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI-2;GUAYAQUIL-MARTHA ROLDOS;EL CERRO;1;1;-2.15194;-79.928442
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI-2;GUAYAQUIL-MARTHA ROLDOS;JUSTICIA SOCIAL;1;1;-2.155115;-79.915007
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI-2;GUAYAQUIL-MARTHA ROLDOS;MAPASINGUE ESTE;1;1;-2.151726;-79.920107
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI-2;GUAYAQUIL-MARTHA ROLDOS;MATERNO MARTHA DE ROLDOS - 24 HD;1;1;-2.145224;-79.922755
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI-2;GUAYAQUIL-SAMANES;FICOA DE MONTALVO;1;1;-2.117256;-79.910897
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI-3;GUAYAQUIL-CHONGON;CHONGON;1;1;-2.233056;-80.080559
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI-3;GUAYAQUIL-PUERTO HONDO;PUERTO HONDO;1;1;-2.189936;-80.026732
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI 1-TENGUEL;GUAYAQUIL-ALBORADA;FRANCISCO DE ORELLANA;1;1;-2.140442;-79.901485
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI 1-TENGUEL;GUAYAQUIL-ATARAZANA;CENTRO DE SALUD CONT.DE ENF.TRANSM.SEXUAL 2;1;1;-2.181455;-79.890036
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;TARQUI 1-TENGUEL;GUAYAQUIL-SAUCES;CENTRO DE SALUD SAUCES III;1;1;-2.128846;-79.889382
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-7 LAGOS;25 DE ENERO;1;1;-2.255843;-79.875594
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-7 LAGOS;C.A.A. SUR VALDIVIA GUAYAQUIL;1;1;-2.245754;-79.895069
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-7 LAGOS;CASITAS DEL GUASMO;1;1;-2.246179;-79.88319
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-CENTENARIO;C.A.A. CHILE GUAYAQUIL;1;1;-2.211321;-79.886624
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-CENTENARIO;CENTRO DE SALUD N. 3;1;1;-2.219018;-79.897876
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-FLORESTA;COTOPAXI;1;1;-2.261483;-79.893214
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-FLORESTA;FLORESTA;1;1;-2.25178;-79.88538
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-FLORESTA;GUASMO NORTE;1;1;-2.256253;-79.879784
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-GUASMO;CONDOR;1;1;-2.284002;-79.876103
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-GUASMO;FLORIDA;1;1;-2.280293;-79.887283
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-GUASMO;GUASMO SUR;1;1;-2.278381;-79.88322
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-GUASMO;MARIUXI FEBRES-CORDERO;1;1;-2.275193;-79.88993
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-GUASMO;REINA DEL QUINCHE;1;1;-2.268918;-79.892705
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-UNION DE BANANEROS;GUASMO CENTRAL;1;1;-2.267327;-79.882167
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-UNION DE BANANEROS;PABLO NERUDA;1;1;-2.264824;-79.874094
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-UNION DE BANANEROS;PROLETARIOS SIN TIERRA;1;1;-2.270958;-79.875726
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;"XIMENA 1";GUAYAQUIL-UNION DE BANANEROS;UNION DE BANANEROS;1;1;-2.261395;-79.884959
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;XIMENA 2;GUAYAQUIL- Esteros;FERTISA;1;1;-2.256975;-79.901139
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;XIMENA 2;GUAYAQUIL- Esteros;GUASMO OESTE MANGLAR;1;1;-2.250389;-79.91153
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;XIMENA 2;GUAYAQUIL- TRINITARIA 1;TRINITARIA 3;1;1;-2.234194;-79.931216
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;XIMENA 2;GUAYAQUIL- TRINITARIA 2;CAMINO AL SOL - 24 HD;1;1;-2.238895;-79.916079
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;XIMENA 2;GUAYAQUIL- TRINITARIA 2;TRINITARIA;1;1;-2.240336;-79.919666
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;XIMENA 2;GUAYAQUIL- TRINITARIA 2;TRINITARIA 1;1;1;-2.241392;-79.928585
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;XIMENA 2;GUAYAQUIL-MALVINAS 1;RUMINIAHUI;1;1;-2.238672;-79.90831
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;GUAYAQUIL;XIMENA 2;GUAYAQUIL-MALVINAS 2;CIUDADELA GUANGALA;1;1;-2.22751;-79.908723
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;JUAN GOMEZ RENDON (PROGRESO);PROGRESO-EL MORRO-POSORJA-GUAYAQUIL AREA DE EXPANSION;PROGRESO-GUAYAQUIL - AREA DE EXPANSION;PROGRESO;1;1;-2.410729;-80.364847
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;JUAN GOMEZ RENDON (PROGRESO);PROGRESO-EL MORRO-POSORJA-GUAYAQUIL AREA DE EXPANSION;PROGRESO-GUAYAQUIL - AREA DE EXPANSION;CERECITA;1;1;-2.335044;-80.271079
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;MORRO;PROGRESO-EL MORRO-POSORJA-GUAYAQUIL AREA DE EXPANSION;MORRO;POCITOS;1;1;-2.593373;-80.351742
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;MORRO;PROGRESO-EL MORRO-POSORJA-GUAYAQUIL AREA DE EXPANSION;MORRO;PUERTO DEL MORRO;1;1;-2.610734;-80.303761
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;PUNA;PUNA-ESTUARIO DEL RIO GUAYAS;PUNA;PUNA;1;1;-2.739187;-79.908555
CENTRO DE SALUD;GUAYAS;GUAYAQUIL;TENGUEL;TARQUI 1-TENGUEL;TENGUEL;SAN RAFAEL;1;1;-2.96707;-79.772271
CENTRO DE SALUD;GUAYAS;ISIDRO AYORA;ISIDRO AYORA;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;ISIDRO AYORA;LAS MERCEDES;1;1;-1.941757;-80.152205
CENTRO DE SALUD;GUAYAS;ISIDRO AYORA;ISIDRO AYORA;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;ISIDRO AYORA;ISIDRO AYORA;1;1;-1.877553;-80.145503
CENTRO DE SALUD;GUAYAS;LOMAS DE SARGENTILLO;LOMAS DE SARGENTILLO;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;LOMAS DE SARGENTILLO;LAS CANIAS;1;1;-1.828806;-80.079196
CENTRO DE SALUD;GUAYAS;LOMAS DE SARGENTILLO;LOMAS DE SARGENTILLO;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;LOMAS DE SARGENTILLO;LOMAS DE SARGENTILLO;1;1;-1.830662;-80.081946
CENTRO DE SALUD;GUAYAS;MILAGRO;MARISCAL SUCRE (HUAQUES);MILAGRO;MARISCAL SUCRE (HUAQUES);MARISCAL SUCRE;1;1;-2.111153;-79.503084
CENTRO DE SALUD;GUAYAS;MILAGRO;MARISCAL SUCRE (HUAQUES);MILAGRO;MARISCAL SUCRE (HUAQUES);CARRIZAL;1;1;-2.053355;-79.535851
CENTRO DE SALUD;GUAYAS;MILAGRO;MILAGRO;MILAGRO;MILAGRO;LOS VERGELES;1;1;-2.140632;-79.602891
CENTRO DE SALUD;GUAYAS;MILAGRO;MILAGRO;MILAGRO;MILAGRO;22 DE NOVIEMBRE;1;1;-2.119886;-79.5956
CENTRO DE SALUD;GUAYAS;MILAGRO;MILAGRO;MILAGRO;MILAGRO;CONT.DE ENF. TRANSM.S # 3;1;1;-2.131099;-79.593127
CENTRO DE SALUD;GUAYAS;MILAGRO;MILAGRO;MILAGRO;MILAGRO;LAS PINAS;1;1;-2.152786;-79.581878
CENTRO DE SALUD;GUAYAS;MILAGRO;MILAGRO;MILAGRO;MILAGRO;LOS MONOS;1;1;-2.193803;-79.59208
CENTRO DE SALUD;GUAYAS;MILAGRO;MILAGRO;MILAGRO;MILAGRO;LOS PINOS;1;1;-2.143122;-79.587029
CENTRO DE SALUD;GUAYAS;MILAGRO;ROBERTO ASTUDILLO (CAB. EN CRUCE DE VENECIA);MILAGRO;ROBERTO ASTUDILLO (CAB EN CRUCE DE VENCI;ROBERTO ASTUDILLO;1;1;-2.184135;-79.517999
CENTRO DE SALUD;GUAYAS;NARANJAL;JESUS MARIA;BALAO-NARANJAL;SANTA ROSA DE FLANDES-JESUS MARIA;JESUS MARIA;1;1;-2.566951;-79.545622
CENTRO DE SALUD;GUAYAS;NARANJAL;NARANJAL;BALAO-NARANJAL;NARANJAL;DR. JAIME ROLDOS AGUILERA;1;1;-2.802582;-79.70922
CENTRO DE SALUD;GUAYAS;NARANJAL;SAN CARLOS;BALAO-NARANJAL;SAN CARLOS;SAN CARLOS;1;1;-2.521793;-79.475406
CENTRO DE SALUD;GUAYAS;NARANJAL;SANTA ROSA DE FLANDES;BALAO-NARANJAL;SANTA ROSA DE FLANDES-JESUS MARIA;SANTA ROSA DE FLANDES;1;1;-2.637439;-79.647482
CENTRO DE SALUD;GUAYAS;NARANJAL;SANTA ROSA DE FLANDES;BALAO-NARANJAL;SANTA ROSA DE FLANDES-JESUS MARIA;VILLA NUEVA;1;1;-2.597801;-79.602324
CENTRO DE SALUD;GUAYAS;NARANJAL;TAURA;BALAO-NARANJAL;TAURA;TAURA;1;1;-2.3104;-79.730609
CENTRO DE SALUD;GUAYAS;NARANJITO;NARANJITO;NARANJITO-CORONEL MARCELINO MARIDUENIA;NARANJITO;MARCELINO MARIDUENIA;1;1;-2.167255;-79.35771
CENTRO DE SALUD;GUAYAS;NARANJITO;NARANJITO;NARANJITO-CORONEL MARCELINO MARIDUENIA;NARANJITO;MATILDE ESTHER;1;1;-2.175036;-79.295577
CENTRO DE SALUD;GUAYAS;NOBOL;NARCISA DE JESUS;DAULE-NOBOL-SANTA LUCIA;NARCISA DE JESUS;NOBOL;1;1;-1.916371;-80.013493
CENTRO DE SALUD;GUAYAS;NOBOL;NARCISA DE JESUS;DAULE-NOBOL-SANTA LUCIA;NARCISA DE JESUS;PETRILLO;1;1;-1.967325;-80.01064
CENTRO DE SALUD;GUAYAS;PALESTINA;PALESTINA;BALZAR-COLIMES-PALESTINA;PALESTINA;PALESTINA;1;1;-1.631302;-79.982605
CENTRO DE SALUD;GUAYAS;PEDRO CARBO;PEDRO CARBO;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;PEDRO CARBO;JERUSALEN;1;1;-1.704184;-80.257668
CENTRO DE SALUD;GUAYAS;PEDRO CARBO;PEDRO CARBO;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;PEDRO CARBO;LA ESTACADA;1;1;-1.822946;-80.257063
CENTRO DE SALUD;GUAYAS;PEDRO CARBO;PEDRO CARBO;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;PEDRO CARBO;LOS CORAZONES;1;1;-1.736548;-80.246481
CENTRO DE SALUD;GUAYAS;PEDRO CARBO;PEDRO CARBO;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;PEDRO CARBO;MATERNO INFANTIL PEDRO CARBO - 24 HD;1;1;-1.822217;-80.223691
CENTRO DE SALUD;GUAYAS;PEDRO CARBO;PEDRO CARBO;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;PEDRO CARBO;VILLAO;1;1;-1.837844;-80.346452
CENTRO DE SALUD;GUAYAS;PEDRO CARBO;SABANILLA;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;SABANILLA;SABANILLA;1;1;-1.845265;-80.217945
CENTRO DE SALUD;GUAYAS;PEDRO CARBO;VALLE DE LA VIRGEN;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;VALLE DE LA VIRGEN;CASCAJAL;1;1;-1.762814;-80.171709
CENTRO DE SALUD;GUAYAS;PEDRO CARBO;VALLE DE LA VIRGEN;PEDRO CARBO-LOMAS DE SARGENTILLO-ISIDRO AYORA;VALLE DE LA VIRGEN;VALLE DE LA VIRGEN;1;1;-1.744605;-80.194776
CENTRO DE SALUD;GUAYAS;PLAYAS;GENERAL VILLAMIL (PLAYAS);PLAYAS;GENERAL VILLAMIL (PLAYAS);ENGABAO;1;1;-2.573992;-80.48428
CENTRO DE SALUD;GUAYAS;SALITRE;GRAL. VERNAZA (DOS ESTEROS);URBINA JADO;GRAL. VERNAZA (DOS ESTEROS);BUENA SUERTE (ANTES MASTRANTAL);1;1;-1.766343;-79.809283
CENTRO DE SALUD;GUAYAS;SALITRE;GRAL. VERNAZA (DOS ESTEROS);URBINA JADO;GRAL. VERNAZA (DOS ESTEROS);GENERAL VERNAZA;1;1;-1.761745;-79.818644
CENTRO DE SALUD;GUAYAS;SALITRE;GRAL. VERNAZA (DOS ESTEROS);URBINA JADO;GRAL. VERNAZA (DOS ESTEROS);LA VIJA;1;1;-1.770837;-79.779185
CENTRO DE SALUD;GUAYAS;SALITRE;JUNQUILLAL;URBINA JADO;JUNQUILLAL;JUNQUILLAL;1;1;-1.718546;-79.86571
CENTRO DE SALUD;GUAYAS;SALITRE;LA VICTORIA (NIAUZA);URBINA JADO;LA VICTORIA (NIAUZA);LA VICTORIA;1;1;-1.898847;-79.721835
CENTRO DE SALUD;GUAYAS;SALITRE;LA VICTORIA (NIAUZA);URBINA JADO;LA VICTORIA (NIAUZA);EL TOPE;1;1;-1.852551;-79.753529
CENTRO DE SALUD;GUAYAS;SAMBORONDON;SAMBORONDON;SAMBORONDON;SAMBORONDON;BUIJO HISTORICO;1;1;-2.077541;-79.852898
CENTRO DE SALUD;GUAYAS;SAMBORONDON;SAMBORONDON;SAMBORONDON;SAMBORONDON;SAMBORONDON;1;1;-1.958855;-79.726618
CENTRO DE SALUD;GUAYAS;SAMBORONDON;TARIFA;SAMBORONDON;TARIFA;BOCA DE CANIA;1;1;-1.984104;-79.756176
CENTRO DE SALUD;GUAYAS;SAMBORONDON;TARIFA;SAMBORONDON;TARIFA;TARIFA;1;1;-1.977672;-79.754122
CENTRO DE SALUD;GUAYAS;SAN JACINTO DE YAGUACHI;GRAL. PEDRO J. MONTERO (BOLICHE);SAN JACINTO DE YAGUACHI;GRAL. PEDRO J. MONTERO (BOLICHE);PEDRO J. MONTERO;1;1;-2.254877;-79.626485
CENTRO DE SALUD;GUAYAS;SAN JACINTO DE YAGUACHI;SAN JACINTO DE YAGUACHI;SAN JACINTO DE YAGUACHI;SAN JACINTO DE YAGUACHI;TRES POSTES;1;1;-1.987258;-79.606
CENTRO DE SALUD;GUAYAS;SAN JACINTO DE YAGUACHI;VIRGEN DE FATIMA;SAN JACINTO DE YAGUACHI;VIRGEN DE FATIMA;VIRGEN DE FATIMA (KM. 26);1;1;-2.248177;-79.647665
CENTRO DE SALUD;GUAYAS;SAN JACINTO DE YAGUACHI;YAGUACHI VIEJO (CONE);SAN JACINTO DE YAGUACHI;YAGUACHI VIEJO (CONE);VUELTA LARGA;1;1;-2.144307;-79.68747
CENTRO DE SALUD;GUAYAS;SAN JACINTO DE YAGUACHI;YAGUACHI VIEJO (CONE);SAN JACINTO DE YAGUACHI;YAGUACHI VIEJO (CONE);CONE;1;1;-2.167842;-79.647711
CENTRO DE SALUD;GUAYAS;SANTA LUCIA;SANTA LUCIA;DAULE-NOBOL-SANTA LUCIA;SANTA LUCIA;BERMEJO DE ABAJO;1;1;-1.753155;-80.026536
CENTRO DE SALUD;GUAYAS;SANTA LUCIA;SANTA LUCIA;DAULE-NOBOL-SANTA LUCIA;SANTA LUCIA;EL MATE;1;1;-1.768513863;-80.01473725
CENTRO DE SALUD;GUAYAS;SANTA LUCIA;SANTA LUCIA;DAULE-NOBOL-SANTA LUCIA;SANTA LUCIA;PINAL DE ARRIBA;1;1;-1.789197;-80.016916
CENTRO DE SALUD;GUAYAS;SANTA LUCIA;SANTA LUCIA;DAULE-NOBOL-SANTA LUCIA;SANTA LUCIA;PORVENIR;1;1;-1.705053;-80.018156
CENTRO DE SALUD;GUAYAS;SANTA LUCIA;SANTA LUCIA;DAULE-NOBOL-SANTA LUCIA;SANTA LUCIA;TAMARINDO;1;1;-1.673032;-80.021624
CENTRO DE SALUD;GUAYAS;SIMON BOLIVAR;CRNEL. LORENZO DE GARAICOA (PEDREGAL);ALFREDO BAQUERIZO MORENO-SIMON BOLIVAR;CRNEL. LORENZO DE GARAICOA (PEDREGAL);INES MARIA;1;1;-2.098374;-79.301567
CENTRO DE SALUD;GUAYAS;SIMON BOLIVAR;CRNEL. LORENZO DE GARAICOA (PEDREGAL);ALFREDO BAQUERIZO MORENO-SIMON BOLIVAR;CRNEL. LORENZO DE GARAICOA (PEDREGAL);LORENZO DE GARAICOA;1;1;-2.063592;-79.430405
CENTRO DE SALUD;GUAYAS;SIMON BOLIVAR;CRNEL. LORENZO DE GARAICOA (PEDREGAL);ALFREDO BAQUERIZO MORENO-SIMON BOLIVAR;CRNEL. LORENZO DE GARAICOA (PEDREGAL);RIO CHICO;1;1;-2.059059;-79.366264
CENTRO DE SALUD;GUAYAS;SIMON BOLIVAR;CRNEL. LORENZO DE GARAICOA (PEDREGAL);ALFREDO BAQUERIZO MORENO-SIMON BOLIVAR;CRNEL. LORENZO DE GARAICOA (PEDREGAL);SOLEDAD;1;1;-2.062666;-79.347519
CENTRO DE SALUD;GUAYAS;SIMON BOLIVAR;SIMON BOLIVAR;ALFREDO BAQUERIZO MORENO-SIMON BOLIVAR;SIMON BOLIVAR;SANTO DOMINGO;1;1;-2.023728;-79.460332
CENTRO DE SALUD;GUAYAS;SIMON BOLIVAR;SIMON BOLIVAR;ALFREDO BAQUERIZO MORENO-SIMON BOLIVAR;SIMON BOLIVAR;SIMON BOLIVAR;1;1;-2.000309;-79.484184
CENTRO DE SALUD;GUAYAS;SIMON BOLIVAR;SIMON BOLIVAR;ALFREDO BAQUERIZO MORENO-SIMON BOLIVAR;SIMON BOLIVAR;MATA DE PLATANO;1;1;-2.03824;-79.504033
CENTRO DE SALUD;IMBABURA;ANTONIO ANTE;ATUNTAQUI;ANTONIO ANTE-OTAVALO;ATUNTAQUI;ANDRADE MARIN;1;1;0.32302;-78.212063
CENTRO DE SALUD;IMBABURA;ANTONIO ANTE;ATUNTAQUI;ANTONIO ANTE-OTAVALO;ATUNTAQUI;U.A.A. ATUNTAQUI;1;1;0.329202;-78.215059
CENTRO DE SALUD;IMBABURA;ANTONIO ANTE;SAN FCO. DE NATABUELA;ANTONIO ANTE-OTAVALO;IMBAYA (SAN LUIS DE COBUENDO)-SAN JOSE DE CHALTURA-SAN FCO. DE NATABUELA;NATABUELA;1;1;0.343002;-78.190963
CENTRO DE SALUD;IMBABURA;ANTONIO ANTE;SAN JOSE DE CHALTURA;ANTONIO ANTE-OTAVALO;IMBAYA (SAN LUIS DE COBUENDO)-SAN JOSE DE CHALTURA-SAN FCO. DE NATABUELA;CHALTURA;1;1;0.358076;-78.193338
CENTRO DE SALUD;IMBABURA;ANTONIO ANTE;SAN ROQUE;ANTONIO ANTE-OTAVALO;SAN ROQUE;SAN ROQUE;1;1;0.306994;-78.230352
CENTRO DE SALUD;IMBABURA;COTACACHI;6 DE JULIO DE CUELLAJE (CAB. EN CUELLAJE);COTACACHI;6 DE JULIO DE CUELLAJE (CAB EN CUELLAJE)-PLAZA GUTIERREZ (CALVARIO)-APUELA;CUELLAJE;1;1;0.401161;-78.525189
CENTRO DE SALUD;IMBABURA;COTACACHI;APUELA;COTACACHI;6 DE JULIO DE CUELLAJE (CAB EN CUELLAJE)-PLAZA GUTIERREZ (CALVARIO)-APUELA;APUELA;1;1;0.361774;-78.507316
CENTRO DE SALUD;IMBABURA;COTACACHI;COTACACHI;COTACACHI;COTACACHI;U.A.A. COTACACHI;1;1;0.298815;-78.263665
CENTRO DE SALUD;IMBABURA;COTACACHI;GARCIA MORENO (LLURIMAGUA);COTACACHI;GARCIA MORENO (LLURIMAGUA);GARCIA MORENO;1;1;0.233292;-78.628574
CENTRO DE SALUD;IMBABURA;COTACACHI;GARCIA MORENO (LLURIMAGUA);COTACACHI;GARCIA MORENO (LLURIMAGUA);CHALGUAYACU;1;1;0.262064;-78.672864
CENTRO DE SALUD;IMBABURA;COTACACHI;GARCIA MORENO (LLURIMAGUA);COTACACHI;GARCIA MORENO (LLURIMAGUA);CHONTAL;1;1;0.240417;-78.748431
CENTRO DE SALUD;IMBABURA;COTACACHI;IMANTAG;COTACACHI;IMANTAG;IMANTAG;1;1;0.360876;-78.247356
CENTRO DE SALUD;IMBABURA;COTACACHI;PENIAHERRERA;COTACACHI;VACAS GALINDO (CAB. EN SAN MIGUEL ALTO)-PENIAHERRERA;PENIAHERRERA;1;1;0.353411;-78.533858
CENTRO DE SALUD;IMBABURA;COTACACHI;QUIROGA;COTACACHI;QUIROGA;QUIROGA;1;1;0.28915;-78.283497
CENTRO DE SALUD;IMBABURA;IBARRA;AMBUQUI;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;AMBUQUI;AMBUQUI;1;1;0.432628;-78.009747
CENTRO DE SALUD;IMBABURA;IBARRA;AMBUQUI;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;AMBUQUI;CARPUELA;1;1;0.444827;-77.992278
CENTRO DE SALUD;IMBABURA;IBARRA;ANGOCHAGUA;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;ANGOCHAGUA-LA ESPERANZA;ZULETA ( ANGOCHAHUA);1;1;0.21062;-78.094355
CENTRO DE SALUD;IMBABURA;IBARRA;LA ESPERANZA;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;ANGOCHAGUA-LA ESPERANZA;LA ESPERANZA;1;1;0.297206;-78.120086
CENTRO DE SALUD;IMBABURA;IBARRA;LITA;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;LITA;L I T A;1;1;0.873666;-78.447205
CENTRO DE SALUD;IMBABURA;IBARRA;SALINAS;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;SALINAS;SALINAS;1;1;0.495465;-78.130609
CENTRO DE SALUD;IMBABURA;IBARRA;SAN ANTONIO;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;SAN ANTONIO;SAN ANTONIO;1;1;0.334041;-78.169585
CENTRO DE SALUD;IMBABURA;IBARRA;SAN MIGUEL DE IBARRA;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;SAN MIGUEL DE IBARRA;CENTRO DE SALUD N 1;1;1;0.354726;-78.113499
CENTRO DE SALUD;IMBABURA;IBARRA;SAN MIGUEL DE IBARRA;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;SAN MIGUEL DE IBARRA;ALPACHACA;1;1;0.365005;-78.132372
CENTRO DE SALUD;IMBABURA;IBARRA;SAN MIGUEL DE IBARRA;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;SAN MIGUEL DE IBARRA;AZAYA;1;1;0.370544;-78.131715
CENTRO DE SALUD;IMBABURA;IBARRA;SAN MIGUEL DE IBARRA;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;SAN MIGUEL DE IBARRA;CARANQUI;1;1;0.319281;-78.12323
CENTRO DE SALUD;IMBABURA;IBARRA;SAN MIGUEL DE IBARRA;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;SAN MIGUEL DE IBARRA;EL TEJAR;1;1;0.329153;-78.107036
CENTRO DE SALUD;IMBABURA;IBARRA;SAN MIGUEL DE IBARRA;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;SAN MIGUEL DE IBARRA;PRIORATO;1;1;0.384903;-78.108383
CENTRO DE SALUD;IMBABURA;IBARRA;SAN MIGUEL DE IBARRA;IBARRA-PIMAMPIRO-SAN MIGUEL DE URCUQUI;SAN MIGUEL DE IBARRA;PUGACHO;1;1;0.346187;-78.144243
CENTRO DE SALUD;IMBABURA;OTAVALO;DOCTOR MIGUEL EGAS CABEZAS (PEGUCHE);ANTONIO ANTE-OTAVALO;SAN JUAN DE ILUMAN-DOCTOR MIGUEL EGAS CABEZAS (PEGUCHE);AGATO;1;1;0.245312016;-78.23184296
CENTRO DE SALUD;IMBABURA;OTAVALO;EUGENIO ESPEJO (CALPAQUI);ANTONIO ANTE-OTAVALO;EUGENIO ESPEJO (CALPAQUI);EUGENIO ESPEJO;1;1;0.210648;-78.245839
CENTRO DE SALUD;IMBABURA;OTAVALO;GONZALEZ SUAREZ;ANTONIO ANTE-OTAVALO;GONZALEZ SUAREZ-SAN RAFAEL;GONZALES SUAREZ;1;1;0.178841;-78.202175
CENTRO DE SALUD;IMBABURA;OTAVALO;OTAVALO;ANTONIO ANTE-OTAVALO;OTAVALO;AZAMA;1;1;0.254857;-78.293442
CENTRO DE SALUD;IMBABURA;OTAVALO;OTAVALO;ANTONIO ANTE-OTAVALO;OTAVALO;C.A.A. OTAVALO;1;1;0.225887;-78.262712
